GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_5005: Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,v_CA16_3852: Total - Aboriginal identity for the population in private households - 25% sample data,v_CA16_3999: Total - Ethnic origin for the population in private households - 25% sample data,v_CA16_3438: Total - Age at immigration for the immigrant population in private households - 25% sample data,v_CA16_3390: Total - Citizenship for the population in private households - 25% sample data,"v_CA16_5096: Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data","v_CA16_5051: Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",v_CA16_5621: Total population aged 15 years and over by work activity during the reference year - 25% sample data,v_CA16_5762: Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data,v_CA16_5807: Bicycle,v_CA16_5807: Bicycle.1,v_CA16_388: 15 to 64 years,v_CA16_418: Private households by household size,v_CA16_406: Population density per square kilometre,v_CA16_424: Number of persons in private households,v_CA16_478: Total - Census families in private households by family size - 100% data,v_CA16_485: Total couple families,v_CA16_491: Total - Couple census families in private households - 100% data,v_CA16_501: Total - Persons not in census families in private households - 100% data,v_CA16_509: Non-census-family households,v_CA16_504: Total - Private households by household type - 100% data,v_CA16_2201: Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2246: Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2297: Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2351: With employment income,v_CA16_2396: Total - Income statistics in 2015 for private households by household size - 100% data,"v_CA16_2406: Under $5,000","v_CA16_2407: $5,000 to $9,999","v_CA16_2408: $10,000 to $14,999","v_CA16_2416: $50,000 to $59,999","v_CA16_2417: $60,000 to $69,999","v_CA16_2418: $70,000 to $79,999","v_CA16_2419: $80,000 to $89,999","v_CA16_2420: $90,000 to $99,999",v_CA16_2465: Median total income in 2015 for persons aged 15 years and over not in economic families ($),v_CA16_2510: Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,"v_CA16_2525: In low income based on the Low-income measure, after tax (LIM-AT)","v_CA16_2555: In low income based on the Low-income cut-offs, after tax (LICO-AT)","v_CA16_2570: Prevalence of low income based on the Low-income cut-offs, after tax (LICO-AT) (%)",Cost_of_Bike_in_2014-04-14,Cost_of_Bike_in_2014-04-21,Cost_of_Bike_in_2014-04-28,Cost_of_Bike_in_2014-05-05,Cost_of_Bike_in_2014-05-12,Density_Theft_Bikes_in_2014-04-14/Area,Density_Theft_Bikes_in_2014-04-21/Area,Density_Theft_Bikes_in_2014-04-28/Area,Density_Theft_Bikes_in_2014-05-05/Area,Density_Theft_Bikes_in_2014-05-12/Area
5350037.0,CT,Toronto,0.45102,4494.0,2463.0,2116.0,2375.0,4250.0,4250.0,1600.0,4250.0,2300.0,4005.0,4005.0,2295.0,290.0,290.0,78.8,2115.0,9957.9,4305.0,705.0,540.0,540.0,2435.0,1440.0,2115.0,4030.0,4025.0,4025.0,2600.0,2115.0,170.0,140.0,145.0,155.0,115.0,115.0,80.0,65.0,17075.0,4300.0,1490.0,1725.0,40.1,623.0,700.0,0.0,0.0,0.0,2.293651631015675,1.5291010873437834,0.0,0.0,0.0
5350038.0,CT,Toronto,0.36616,3772.0,1820.0,1638.0,1695.0,3555.0,3550.0,1510.0,3555.0,2110.0,3285.0,3285.0,1925.0,275.0,275.0,76.8,1640.0,10303.2,3605.0,690.0,535.0,535.0,1805.0,1005.0,1640.0,3355.0,3355.0,3355.0,2190.0,1640.0,60.0,65.0,120.0,100.0,95.0,75.0,60.0,55.0,17757.0,3605.0,1150.0,1395.0,38.7,700.0,0.0,0.0,2000.0,0.0,0.9931078316483604,0.0,0.0,0.9931078316483604,0.0
5350039.0,CT,Toronto,0.31773,4192.0,1821.0,1709.0,1230.0,4145.0,4145.0,2170.0,4145.0,2375.0,3680.0,3675.0,1765.0,165.0,165.0,72.1,1710.0,13186.5,4090.0,930.0,565.0,565.0,1385.0,855.0,1710.0,3605.0,3610.0,3605.0,2110.0,1705.0,50.0,60.0,100.0,135.0,75.0,75.0,80.0,65.0,17790.0,4090.0,1485.0,1375.0,33.6,0.0,40.0,0.0,0.0,0.0,0.0,1.9074705128902087,0.0,0.0,0.0
5350040.0,CT,Toronto,0.36873,4568.0,1961.0,1788.0,1250.0,4545.0,4545.0,1820.0,4545.0,2900.0,4015.0,4010.0,2410.0,305.0,305.0,76.6,1790.0,12396.2,4545.0,1130.0,905.0,910.0,1500.0,745.0,1790.0,4060.0,4060.0,4060.0,2875.0,1785.0,55.0,25.0,60.0,120.0,105.0,105.0,105.0,70.0,21824.0,4545.0,840.0,1030.0,22.7,0.0,600.0,0.0,0.0,0.0,0.0,0.8891840980094279,0.0,0.0,0.0
5350041.0,CT,Toronto,0.31711999999999996,3453.0,1588.0,1453.0,1065.0,3430.0,3430.0,1300.0,3430.0,2280.0,3090.0,3090.0,2095.0,310.0,310.0,75.7,1455.0,10889.3,3425.0,830.0,680.0,680.0,1170.0,660.0,1450.0,3050.0,3045.0,3050.0,2260.0,1455.0,35.0,15.0,35.0,105.0,80.0,70.0,100.0,90.0,27904.0,3425.0,510.0,605.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350042.0,CT,Toronto,0.48994,4570.0,2150.0,1965.0,1430.0,4455.0,4455.0,1370.0,4450.0,2935.0,4015.0,4015.0,2695.0,450.0,450.0,74.4,1965.0,9328.4,4490.0,1105.0,915.0,915.0,1550.0,925.0,1965.0,4025.0,4025.0,4025.0,3025.0,1965.0,45.0,40.0,60.0,150.0,125.0,115.0,90.0,95.0,30062.0,4490.0,545.0,655.0,14.6,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.453570278446794,0.0
5350043.0,CT,Toronto,0.55392,3965.0,1863.0,1704.0,1130.0,3805.0,3800.0,1315.0,3805.0,2530.0,3365.0,3365.0,2240.0,315.0,315.0,74.2,1705.0,7158.3,3765.0,980.0,840.0,840.0,1185.0,770.0,1705.0,3355.0,3355.0,3355.0,2540.0,1705.0,45.0,25.0,60.0,135.0,125.0,80.0,95.0,85.0,34528.0,3765.0,490.0,570.0,15.1,387.5,0.0,0.0,0.0,0.0,1.1462316488313022,0.0,0.0,0.0,0.0
5350044.0,CT,Toronto,0.49063999999999997,8825.0,5124.0,4629.0,3645.0,8400.0,8400.0,2295.0,8400.0,6280.0,7785.0,7785.0,6170.0,740.0,740.0,83.0,4630.0,17988.2,8540.0,1845.0,1615.0,1610.0,3905.0,2830.0,4630.0,7905.0,7905.0,7905.0,6690.0,4630.0,130.0,100.0,160.0,390.0,360.0,345.0,315.0,295.0,40499.0,8540.0,1230.0,1370.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27542624966398
5350045.0,CT,Toronto,0.29514,3453.0,1567.0,1468.0,865.0,3210.0,3215.0,1160.0,3210.0,2260.0,2895.0,2895.0,1965.0,290.0,290.0,75.2,1465.0,11693.2,3235.0,820.0,660.0,655.0,1085.0,690.0,1470.0,2915.0,2910.0,2910.0,2220.0,1470.0,45.0,20.0,40.0,110.0,100.0,110.0,80.0,70.0,29376.0,3235.0,465.0,485.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.1683525994676984,0.0,0.0
5350046.0,CT,Toronto,0.42036,3281.0,1404.0,1330.0,790.0,3445.0,3445.0,1385.0,3445.0,2055.0,2975.0,2975.0,1825.0,230.0,230.0,72.6,1330.0,7808.2,3275.0,895.0,670.0,670.0,810.0,480.0,1330.0,2840.0,2840.0,2840.0,1955.0,1330.0,25.0,30.0,50.0,105.0,90.0,85.0,75.0,60.0,22315.0,3280.0,655.0,660.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350047.02,CT,Toronto,0.28694000000000003,3791.0,2083.0,1947.0,1395.0,3710.0,3705.0,1665.0,3705.0,2290.0,3245.0,3245.0,1800.0,215.0,215.0,70.8,1945.0,13209.1,3775.0,820.0,640.0,640.0,1480.0,1150.0,1950.0,3285.0,3285.0,3285.0,2020.0,1945.0,60.0,75.0,170.0,110.0,115.0,70.0,75.0,60.0,19034.0,3780.0,1465.0,1325.0,35.1,0.0,0.0,320.0,0.0,0.0,0.0,0.0,1.6209530879966805,0.0,0.0
5350047.03,CT,Toronto,0.11809000000000001,703.0,376.0,361.0,205.0,795.0,800.0,160.0,800.0,585.0,675.0,675.0,505.0,85.0,85.0,80.9,360.0,5952.6,700.0,175.0,150.0,150.0,245.0,195.0,360.0,620.0,620.0,620.0,515.0,360.0,10.0,5.0,10.0,25.0,20.0,25.0,20.0,30.0,50944.0,705.0,75.0,90.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350047.04,CT,Toronto,0.27379000000000003,2846.0,1253.0,1180.0,605.0,2890.0,2885.0,805.0,2890.0,1845.0,2375.0,2380.0,1725.0,215.0,215.0,72.9,1180.0,10394.4,2825.0,735.0,615.0,620.0,705.0,460.0,1180.0,2335.0,2335.0,2335.0,1785.0,1180.0,30.0,30.0,55.0,80.0,75.0,65.0,65.0,55.0,25563.0,2825.0,340.0,405.0,14.3,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1.6988066732523737
5350048.0,CT,Toronto,0.3349,3557.0,1660.0,1560.0,930.0,3480.0,3480.0,720.0,3475.0,2275.0,2915.0,2915.0,2045.0,265.0,265.0,74.7,1560.0,10617.9,3505.0,890.0,770.0,770.0,950.0,675.0,1560.0,2935.0,2935.0,2940.0,2300.0,1560.0,55.0,30.0,60.0,105.0,95.0,85.0,80.0,75.0,29696.0,3505.0,570.0,560.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350049.0,CT,Toronto,0.46479,3663.0,1506.0,1426.0,680.0,3090.0,3090.0,610.0,3090.0,1955.0,2570.0,2575.0,1940.0,230.0,230.0,65.6,1425.0,7879.1,3190.0,835.0,710.0,710.0,810.0,605.0,1425.0,2685.0,2690.0,2690.0,2140.0,1425.0,35.0,25.0,50.0,85.0,85.0,80.0,85.0,60.0,33920.0,3190.0,350.0,365.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350050.01,CT,Toronto,1.46504,8746.0,4553.0,4336.0,2030.0,8765.0,8770.0,2955.0,8770.0,5405.0,7580.0,7575.0,5040.0,140.0,140.0,69.5,4340.0,6816.8,8740.0,2425.0,2110.0,2110.0,2215.0,1935.0,4340.0,7575.0,7575.0,7575.0,5835.0,4335.0,100.0,50.0,70.0,300.0,310.0,290.0,270.0,250.0,55509.0,8740.0,885.0,735.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350050.03,CT,Toronto,1.92412,1109.0,606.0,590.0,245.0,1045.0,1045.0,320.0,1045.0,730.0,925.0,920.0,700.0,10.0,10.0,75.1,590.0,653.2,1110.0,310.0,280.0,275.0,330.0,280.0,590.0,990.0,985.0,985.0,790.0,590.0,5.0,5.0,20.0,30.0,40.0,40.0,40.0,45.0,66560.0,1110.0,105.0,105.0,9.5,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,5.197181048999023
5350050.04,CT,Toronto,0.77861,5008.0,2291.0,2212.0,995.0,4985.0,4980.0,1445.0,4985.0,2845.0,4070.0,4070.0,2610.0,105.0,105.0,67.9,2210.0,6589.5,5005.0,1340.0,1035.0,1035.0,1040.0,895.0,2215.0,4070.0,4070.0,4070.0,3030.0,2210.0,55.0,45.0,35.0,160.0,125.0,110.0,95.0,95.0,36992.0,5005.0,765.0,675.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350051.0,CT,Toronto,0.69119,5399.0,2570.0,2313.0,1350.0,5460.0,5465.0,1230.0,5460.0,3460.0,4670.0,4670.0,3370.0,325.0,325.0,71.4,2315.0,7807.7,5305.0,1370.0,1190.0,1190.0,1365.0,975.0,2310.0,4490.0,4490.0,4490.0,3585.0,2315.0,65.0,30.0,55.0,155.0,155.0,110.0,100.0,110.0,35328.0,5305.0,495.0,545.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350052.0,CT,Toronto,0.50129,4077.0,1933.0,1839.0,915.0,4000.0,4000.0,1045.0,4000.0,2625.0,3355.0,3355.0,2345.0,295.0,295.0,73.7,1840.0,8134.5,4060.0,1065.0,900.0,900.0,1055.0,790.0,1835.0,3390.0,3395.0,3395.0,2665.0,1840.0,35.0,35.0,60.0,140.0,120.0,105.0,105.0,80.0,35200.0,4060.0,515.0,490.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350053.0,CT,Toronto,0.6831699999999999,5982.0,2840.0,2712.0,1635.0,5855.0,5855.0,2180.0,5855.0,4010.0,5195.0,5195.0,3525.0,355.0,355.0,76.3,2710.0,8755.9,5975.0,1550.0,1300.0,1300.0,1845.0,1235.0,2710.0,5320.0,5325.0,5325.0,4025.0,2715.0,50.0,50.0,95.0,195.0,215.0,190.0,145.0,135.0,29712.0,5975.0,1010.0,1025.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350054.0,CT,Toronto,0.70239,5803.0,2975.0,2724.0,1840.0,5850.0,5855.0,2215.0,5855.0,3850.0,5235.0,5240.0,3475.0,420.0,420.0,76.3,2725.0,8261.7,5735.0,1385.0,1145.0,1145.0,2015.0,1380.0,2725.0,5110.0,5105.0,5105.0,3835.0,2720.0,75.0,45.0,95.0,220.0,195.0,165.0,140.0,110.0,30491.0,5735.0,1095.0,1090.0,19.0,500.0,0.0,800.0,0.0,0.0,0.3389786843423712,0.0,0.3389786843423712,0.0,0.0
5350055.0,CT,Toronto,0.27636,2763.0,1403.0,1320.0,1000.0,2610.0,2615.0,730.0,2610.0,1795.0,2325.0,2325.0,1710.0,320.0,320.0,77.9,1320.0,10000.0,2760.0,635.0,540.0,540.0,1075.0,700.0,1320.0,2480.0,2480.0,2480.0,1960.0,1320.0,35.0,25.0,50.0,100.0,75.0,80.0,75.0,60.0,30144.0,2760.0,400.0,480.0,17.4,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,1.1307714575191778
5350056.0,CT,Toronto,0.50948,4772.0,2170.0,2018.0,1550.0,4845.0,4845.0,1650.0,4845.0,3100.0,4365.0,4365.0,2935.0,495.0,495.0,76.1,2020.0,9367.9,4765.0,1145.0,950.0,950.0,1695.0,935.0,2015.0,4295.0,4295.0,4295.0,3245.0,2020.0,45.0,45.0,60.0,135.0,135.0,140.0,95.0,80.0,27968.0,4765.0,570.0,795.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3965223404651841,0.0,0.0,0.0
5350057.0,CT,Toronto,0.26644,2311.0,1226.0,1108.0,915.0,2225.0,2230.0,560.0,2225.0,1535.0,2085.0,2085.0,1460.0,210.0,210.0,77.9,1105.0,8674.9,2290.0,510.0,430.0,430.0,960.0,615.0,1105.0,2105.0,2100.0,2100.0,1650.0,1110.0,30.0,30.0,40.0,80.0,90.0,70.0,55.0,45.0,31680.0,2285.0,290.0,395.0,17.3,0.0,0.0,0.0,800.0,1000.0,0.0,0.0,0.0,1.787233434133299,1.787233434133299
5350058.0,CT,Toronto,0.38414,3980.0,2063.0,1888.0,1555.0,4075.0,4075.0,1165.0,4075.0,2640.0,3715.0,3715.0,2540.0,445.0,445.0,75.6,1885.0,10351.1,3950.0,915.0,795.0,795.0,1585.0,1005.0,1885.0,3615.0,3620.0,3620.0,2705.0,1890.0,35.0,30.0,75.0,125.0,105.0,110.0,85.0,85.0,26253.0,3945.0,635.0,770.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350059.0,CT,Toronto,0.36663,3837.0,1621.0,1447.0,1305.0,3185.0,3185.0,880.0,3180.0,1870.0,2940.0,2940.0,1980.0,390.0,390.0,70.2,1450.0,10466.4,3225.0,710.0,595.0,595.0,1370.0,755.0,1450.0,2945.0,2945.0,2945.0,2230.0,1445.0,40.0,30.0,55.0,100.0,95.0,80.0,70.0,50.0,22848.0,3230.0,560.0,755.0,23.4,0.0,1375.0,0.0,0.0,0.0,0.0,1.3987412727286714,0.0,0.0,0.0
5350060.0,CT,Toronto,0.27159,2685.0,1669.0,1471.0,1265.0,2750.0,2750.0,775.0,2755.0,1690.0,2540.0,2540.0,1720.0,150.0,150.0,82.1,1470.0,9885.9,2685.0,560.0,480.0,480.0,1310.0,925.0,1470.0,2515.0,2515.0,2515.0,1890.0,1470.0,150.0,70.0,55.0,80.0,85.0,85.0,60.0,50.0,21824.0,2685.0,640.0,725.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350061.0,CT,Toronto,0.76722,1085.0,536.0,475.0,370.0,740.0,740.0,355.0,740.0,400.0,690.0,690.0,340.0,15.0,15.0,76.5,475.0,1414.2,765.0,135.0,115.0,115.0,415.0,340.0,475.0,710.0,710.0,710.0,415.0,475.0,40.0,45.0,55.0,30.0,20.0,15.0,20.0,10.0,17699.0,765.0,295.0,285.0,37.3,0.0,0.0,314.0,0.0,0.0,0.0,0.0,43.44690353918476,0.0,0.0
5350062.01,CT,Toronto,0.10685,5595.0,3852.0,3302.0,2335.0,5515.0,5510.0,2080.0,5510.0,3190.0,5045.0,5045.0,2705.0,90.0,90.0,77.2,3305.0,52387.6,5585.0,1265.0,1120.0,1120.0,2495.0,2040.0,3300.0,5085.0,5085.0,5085.0,3255.0,3305.0,460.0,135.0,130.0,250.0,200.0,230.0,145.0,125.0,29344.0,5585.0,2020.0,1805.0,32.3,900.0,0.0,0.0,0.0,305.0,10.398793739926168,0.0,0.0,0.0,20.797587479852336
5350062.02,CT,Toronto,0.58534,9084.0,6837.0,5374.0,4620.0,9060.0,9060.0,3790.0,9060.0,4715.0,8635.0,8635.0,4530.0,105.0,105.0,84.6,5375.0,15520.2,8990.0,1655.0,1385.0,1390.0,5045.0,3735.0,5375.0,8595.0,8595.0,8595.0,5210.0,5375.0,1095.0,295.0,255.0,270.0,270.0,220.0,230.0,195.0,15928.0,8990.0,3655.0,3560.0,39.6,2100.0,0.0,670.0,500.0,460.0,1.6270559886236249,0.0,1.6270559886236249,4.8811679658708735,6.508223954494499
5350063.03,CT,Toronto,0.09337999999999999,5104.0,3640.0,3405.0,2620.0,4975.0,4970.0,1885.0,4975.0,3725.0,4820.0,4820.0,3525.0,135.0,135.0,88.2,3405.0,54646.7,5085.0,1015.0,900.0,905.0,2820.0,2395.0,3405.0,4920.0,4925.0,4920.0,3935.0,3405.0,230.0,140.0,135.0,275.0,250.0,230.0,180.0,160.0,42048.0,5085.0,1220.0,1155.0,22.7,0.0,600.0,130.0,0.0,0.0,0.0,7.932541665675099,7.932541665675099,0.0,0.0
5350063.04,CT,Toronto,0.14093,3370.0,2409.0,2264.0,1980.0,3080.0,3080.0,985.0,3080.0,2205.0,3015.0,3015.0,2010.0,115.0,115.0,86.6,2260.0,23917.7,3265.0,575.0,495.0,500.0,1970.0,1685.0,2265.0,3160.0,3165.0,3160.0,2360.0,2265.0,110.0,95.0,225.0,155.0,130.0,125.0,105.0,85.0,27674.0,3265.0,1030.0,1005.0,30.8,0.0,0.0,0.0,150.0,300.0,0.0,0.0,0.0,12.340384834901075,6.170192417450537
5350063.05,CT,Toronto,0.12992,4331.0,3429.0,2943.0,2460.0,4435.0,4440.0,1635.0,4435.0,3070.0,4315.0,4320.0,3030.0,120.0,120.0,91.2,2940.0,33315.4,4325.0,815.0,715.0,720.0,2535.0,2135.0,2940.0,4215.0,4215.0,4215.0,3200.0,2945.0,345.0,135.0,105.0,215.0,205.0,220.0,150.0,140.0,35570.0,4325.0,1305.0,1270.0,29.4,0.0,0.0,500.0,350.0,400.0,0.0,0.0,6.414203612479473,6.414203612479473,6.414203612479473
5350063.06,CT,Toronto,0.19221,5171.0,3761.0,3519.0,2950.0,5165.0,5165.0,1665.0,5165.0,3800.0,4985.0,4985.0,3320.0,130.0,130.0,84.0,3520.0,26890.3,5135.0,875.0,795.0,795.0,3175.0,2655.0,3515.0,4960.0,4965.0,4965.0,3740.0,3520.0,175.0,115.0,250.0,335.0,280.0,225.0,185.0,150.0,35040.0,5135.0,1250.0,1295.0,25.2,1500.0,300.0,0.0,0.0,350.0,4.002033032780653,4.002033032780653,0.0,0.0,8.004066065561306
5350064.0,CT,Toronto,0.19472,4311.0,2898.0,2683.0,2085.0,4110.0,4110.0,1420.0,4105.0,3205.0,3955.0,3950.0,2915.0,175.0,175.0,85.8,2685.0,22130.4,4125.0,845.0,765.0,760.0,2225.0,1840.0,2685.0,3970.0,3975.0,3975.0,3155.0,2685.0,130.0,85.0,145.0,190.0,175.0,155.0,125.0,140.0,37943.0,4125.0,925.0,915.0,22.2,0.0,500.0,3500.0,0.0,0.0,0.0,2.9346167390538795,2.9346167390538795,0.0,0.0
5350065.01,CT,Toronto,0.08613,2483.0,1496.0,1394.0,1210.0,2435.0,2430.0,1140.0,2435.0,1775.0,2235.0,2235.0,1605.0,70.0,70.0,84.7,1390.0,28872.1,2420.0,460.0,400.0,400.0,1245.0,940.0,1390.0,2220.0,2215.0,2220.0,1730.0,1395.0,85.0,40.0,80.0,155.0,125.0,90.0,90.0,50.0,27664.0,2420.0,630.0,670.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350065.02,CT,Toronto,0.14340999999999998,11821.0,5715.0,5481.0,3575.0,11810.0,11815.0,6920.0,11815.0,7250.0,9885.0,9885.0,5200.0,230.0,230.0,74.3,5485.0,82433.8,11815.0,2650.0,1850.0,1855.0,3980.0,2890.0,5480.0,9885.0,9885.0,9885.0,6360.0,5480.0,225.0,325.0,540.0,470.0,300.0,280.0,185.0,150.0,17874.0,11815.0,5140.0,4485.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350066.0,CT,Toronto,0.32848,7608.0,4597.0,4425.0,3370.0,6940.0,6945.0,2635.0,6945.0,4680.0,6575.0,6575.0,4240.0,325.0,325.0,76.6,4425.0,23166.9,6960.0,1430.0,1215.0,1210.0,3600.0,3010.0,4425.0,6610.0,6610.0,6610.0,4945.0,4425.0,130.0,120.0,265.0,335.0,315.0,270.0,215.0,205.0,32896.0,6960.0,1745.0,1715.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350067.0,CT,Toronto,0.6634399999999999,1694.0,868.0,814.0,385.0,1685.0,1685.0,500.0,1690.0,995.0,1475.0,1475.0,995.0,125.0,125.0,68.1,810.0,2600.6,1695.0,495.0,450.0,450.0,420.0,320.0,815.0,1485.0,1490.0,1485.0,1155.0,815.0,25.0,10.0,15.0,35.0,40.0,35.0,35.0,25.0,49856.0,1695.0,130.0,140.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350068.0,CT,Toronto,0.43058,2367.0,1296.0,1203.0,665.0,2360.0,2360.0,645.0,2360.0,1515.0,2135.0,2135.0,1450.0,260.0,260.0,69.2,1200.0,5655.9,2335.0,665.0,550.0,555.0,695.0,545.0,1205.0,2100.0,2100.0,2100.0,1560.0,1205.0,20.0,30.0,50.0,55.0,65.0,45.0,45.0,40.0,33024.0,2335.0,415.0,370.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350069.0,CT,Toronto,0.8727299999999999,4923.0,2011.0,1894.0,775.0,4910.0,4910.0,1345.0,4910.0,2950.0,4045.0,4045.0,2805.0,305.0,305.0,70.7,1890.0,5734.4,4880.0,1365.0,1160.0,1160.0,890.0,575.0,1895.0,4025.0,4025.0,4025.0,3130.0,1895.0,45.0,20.0,45.0,120.0,85.0,85.0,70.0,65.0,30592.0,4880.0,550.0,510.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350070.0,CT,Toronto,0.44642,3512.0,1774.0,1712.0,970.0,3345.0,3345.0,795.0,3345.0,2105.0,2910.0,2905.0,2035.0,125.0,125.0,70.8,1715.0,7980.0,3325.0,810.0,705.0,700.0,1080.0,910.0,1715.0,2905.0,2905.0,2905.0,2310.0,1710.0,30.0,20.0,45.0,135.0,110.0,90.0,90.0,80.0,42640.0,3330.0,360.0,355.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350071.0,CT,Toronto,0.46398,3481.0,1521.0,1402.0,490.0,3420.0,3420.0,785.0,3415.0,1930.0,2780.0,2780.0,1945.0,185.0,185.0,67.2,1405.0,7498.9,3470.0,965.0,785.0,785.0,590.0,450.0,1405.0,2810.0,2810.0,2805.0,2145.0,1400.0,30.0,25.0,40.0,65.0,80.0,65.0,50.0,65.0,33760.0,3470.0,365.0,345.0,9.9,0.0,900.0,0.0,0.0,399.0,0.0,1.1650082773838109,0.0,0.0,1.1650082773838109
5350072.01,CT,Toronto,0.40518000000000004,4586.0,1949.0,1864.0,755.0,4470.0,4465.0,1470.0,4465.0,2570.0,3650.0,3655.0,2050.0,160.0,160.0,68.5,1865.0,11315.1,4575.0,1235.0,840.0,840.0,920.0,690.0,1865.0,3675.0,3675.0,3675.0,2405.0,1865.0,40.0,70.0,100.0,95.0,110.0,80.0,60.0,55.0,19392.0,4570.0,1375.0,1150.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350072.02,CT,Toronto,0.5369,3141.0,1320.0,1261.0,555.0,3220.0,3220.0,950.0,3220.0,1945.0,2625.0,2630.0,1690.0,145.0,145.0,72.8,1265.0,5850.3,3115.0,865.0,725.0,725.0,600.0,435.0,1260.0,2605.0,2605.0,2605.0,1900.0,1260.0,15.0,20.0,45.0,70.0,55.0,60.0,60.0,60.0,31552.0,3115.0,510.0,470.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350073.0,CT,Toronto,0.35718,2605.0,1077.0,1007.0,495.0,2620.0,2620.0,935.0,2620.0,1575.0,2260.0,2260.0,1355.0,80.0,80.0,74.9,1005.0,7292.8,2580.0,715.0,560.0,555.0,575.0,340.0,1005.0,2215.0,2215.0,2215.0,1595.0,1010.0,25.0,30.0,25.0,65.0,60.0,60.0,55.0,50.0,22912.0,2580.0,475.0,455.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350074.0,CT,Toronto,0.3998,3848.0,1710.0,1598.0,840.0,3925.0,3925.0,1225.0,3925.0,2490.0,3245.0,3245.0,2015.0,205.0,205.0,73.2,1600.0,9624.8,3830.0,1045.0,765.0,765.0,870.0,595.0,1600.0,3175.0,3175.0,3175.0,2235.0,1600.0,40.0,35.0,75.0,90.0,90.0,75.0,85.0,95.0,26688.0,3830.0,895.0,765.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350075.0,CT,Toronto,0.49858,4083.0,1839.0,1760.0,815.0,3985.0,3985.0,1320.0,3985.0,2345.0,3350.0,3350.0,2115.0,125.0,125.0,67.1,1760.0,8190.6,4075.0,1070.0,890.0,890.0,975.0,730.0,1760.0,3415.0,3420.0,3415.0,2405.0,1760.0,30.0,35.0,60.0,80.0,105.0,80.0,90.0,80.0,23730.0,4075.0,650.0,610.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
