,City,GeoUID,Hour,PopulationCT,BicycleT,Area(sqKm),SumThBikes,BikesThDensity,BikesDensity,PopulationDensity,%Theft/sqKm,%PopulationBike
37,Ottawa,5050007.02,22.0,4681,20,0.42172,1,2.3712415820923836,47.424831641847675,11099.781845774449,0.049999999999999996,0.004272591326639607
38,Ottawa,5050007.03,12.0,3731,40,1.21455,1,0.8233502120126795,32.93400848050718,3071.9196410193076,0.025,0.010720986330742427
39,Ottawa,5050008.0,0.0,4622,60,1.55436,1,0.6433516045189017,38.601096271134104,2973.5711160863634,0.016666666666666666,0.012981393336218089
40,Ottawa,5050008.0,7.0,4622,60,1.55436,1,0.6433516045189017,38.601096271134104,2973.5711160863634,0.016666666666666666,0.012981393336218089
41,Ottawa,5050008.0,16.0,4622,60,1.55436,1,0.6433516045189017,38.601096271134104,2973.5711160863634,0.016666666666666666,0.012981393336218089
42,Ottawa,5050009.0,8.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
43,Ottawa,5050009.0,9.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
44,Ottawa,5050009.0,12.0,3271,90,1.02913,1,0.9716945381050012,87.4525084294501,3178.412834141459,0.011111111111111112,0.027514521553041883
45,Ottawa,5050010.0,1.0,3866,45,0.62556,1,1.5985676833557132,71.9355457510071,6180.062663853188,0.02222222222222222,0.011639937920331092
46,Ottawa,5050010.0,16.0,3866,45,0.62556,1,1.5985676833557132,71.9355457510071,6180.062663853188,0.02222222222222222,0.011639937920331092
47,Ottawa,5050010.0,18.0,3866,45,0.62556,1,1.5985676833557132,71.9355457510071,6180.062663853188,0.02222222222222222,0.011639937920331092
48,Ottawa,5050011.01,0.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
49,Ottawa,5050011.01,9.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
50,Ottawa,5050011.01,12.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
51,Ottawa,5050011.01,14.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
52,Ottawa,5050011.01,20.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
53,Ottawa,5050011.01,21.0,6948,45,7.83925,2,0.25512644704531684,5.740345058519629,886.3092770354307,0.044444444444444446,0.006476683937823834
54,Ottawa,5050011.01,23.0,6948,45,7.83925,1,0.12756322352265842,5.740345058519629,886.3092770354307,0.022222222222222223,0.006476683937823834
55,Ottawa,5050011.03,18.0,4009,45,1.38046,1,0.7243962157541689,32.5978297089376,2904.104428958463,0.02222222222222222,0.011224744325268148
56,Ottawa,5050011.03,21.0,4009,45,1.38046,1,0.7243962157541689,32.5978297089376,2904.104428958463,0.02222222222222222,0.011224744325268148
57,Ottawa,5050011.04,7.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
58,Ottawa,5050011.04,11.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
59,Ottawa,5050011.04,12.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
60,Ottawa,5050011.04,17.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
61,Ottawa,5050011.04,21.0,4607,110,2.03098,1,0.4923731400604634,54.16104540665098,2268.363056258555,0.00909090909090909,0.02387670935532885
